monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
233.8,873495.0,1580642.0,0.5527454750752733,0.5526203909550677,8
233.9,871369.0,1580642.0,0.5512794655172911,0.5512753678568582,8
234.0,872853.0,1580642.0,0.5522263240397834,0.5522142268774334,8
234.1,866014.0,1580642.0,0.5478612289765218,0.5478875039382732,8
234.2,881455.0,1580642.0,0.5577132791421582,0.5576563193942714,8
234.3,886425.0,1580642.0,0.5608843619297506,0.5608006113971412,8
234.4,883931.0,1580642.0,0.559293078132516,0.5592227715067675,8
234.5,869589.0,1580642.0,0.5503534335413997,0.5501492431556292,8
234.6,874847.0,1580642.0,0.5537082732390174,0.5534757396045404,8
234.7,908154.0,1580642.0,0.5745475041063735,0.5745475572583798,8
234.8,906863.0,1580642.0,0.5738420277335371,0.5737308005228255,8
234.9,911996.0,1580642.0,0.5769094598166385,0.5769782151809202,8
235.0,914293.0,1580642.0,0.5783945517856781,0.5784314221689668,8
235.1,914293.0,1580642.0,0.5783945517856781,0.5784314221689668,8
235.2,900839.0,1580642.0,0.5699266632486891,0.5699196908597899,8
235.3,914799.0,1580642.0,0.5786678917138312,0.5787515452581926,8
235.4,913182.0,1580642.0,0.5776361732294173,0.5777285432121885,8
235.5,924084.0,1580642.0,0.5846494254531178,0.5846257406800528,8
235.6,935487.0,1580642.0,0.5917776991136432,0.5918398979655102,8
235.7,924669.0,1580642.0,0.5848753301808115,0.5849958434610747,8
235.8,923395.0,1580642.0,0.5840144568128182,0.5841898418490714,8
235.9,923395.0,1580642.0,0.5840144568128182,0.5841898418490714,8
236.0,899152.0,1580642.0,0.5685463360845283,0.5688524030109284,8
236.1,899083.0,1580642.0,0.5684723032400779,0.5688087498623977,8
236.2,914583.0,1580642.0,0.5783619980504765,0.5786148919236614,8
236.3,919431.0,1580642.0,0.581613136329917,0.5816820000986941,8
236.4,923560.0,1580642.0,0.5839561369972205,0.5842942298129494,8
236.5,908897.0,1580642.0,0.5745989792116002,0.5750176194229939,8
236.6,911102.0,1580642.0,0.5760058680539827,0.5764126222129995,8
236.7,906109.0,1580642.0,0.5728201102353814,0.5732537791606196,8
236.8,896577.0,1580642.0,0.5668717749777811,0.5672233181201056,8
236.9,869295.0,1580642.0,0.5494646360218266,0.5499632427836284,8
237.0,821326.0,1580642.0,0.5191805315187124,0.5196154473941601,8
237.1,835852.0,1580642.0,0.528448770668122,0.5288053841413806,8
237.2,821238.0,1580642.0,0.5191243835739824,0.5195597738134252,8
237.3,783162.0,1580642.0,0.49559276023512766,0.49547082767634926,8
237.4,757968.0,1580642.0,0.4795178588768579,0.4795317345736732,8
237.5,733053.0,1580642.0,0.4636209720251752,0.4637691520281,8
237.6,716516.0,1580642.0,0.4530696247297197,0.4533069474302214,8
237.7,702979.0,1580642.0,0.44500659008272286,0.44474270581194225,8
237.8,709819.0,1580642.0,0.44903584550049497,0.44907006140542893,8
237.9,687057.0,1580642.0,0.43451266916021797,0.43466958362488156,8
238.0,664348.0,1580642.0,0.42083140124798335,0.4203026365236404,8
